window,frame,sparse_mode,K,COUT,P,depth,implementation,nonzero_inputs,start_cycle,end_cycle,stall_len,pattern,input_gaps
248,124,0,576,128,8,2,0,256,2038495,2048479,0,0,0
249,124,1,576,128,8,2,0,256,2048480,2053344,0,0,0
250,125,0,576,128,8,2,0,276,2053345,2063329,0,0,0
251,125,1,576,128,8,2,0,276,2063330,2068514,0,0,0
252,126,0,576,128,8,2,0,258,2068515,2078499,0,0,0
253,126,1,576,128,8,2,0,258,2078500,2083396,0,0,0
254,127,0,576,128,8,2,0,289,2083397,2093381,0,0,0
255,127,1,576,128,8,2,0,289,2093382,2098774,0,0,0
256,128,0,576,128,8,2,0,363,2098775,2108759,0,0,0
257,128,1,576,128,8,2,0,363,2108760,2115336,0,0,0
258,129,0,576,128,8,2,0,264,2115337,2125321,0,0,0
259,129,1,576,128,8,2,0,264,2125322,2130314,0,0,0
260,130,0,576,128,8,2,0,365,2130315,2140299,0,0,0
261,130,1,576,128,8,2,0,365,2140300,2146908,0,0,0
262,131,0,576,128,8,2,0,281,2146909,2156893,0,0,0
263,131,1,576,128,8,2,0,281,2156894,2162158,0,0,0
264,132,0,576,128,8,2,0,350,2162159,2172143,0,0,0
265,132,1,576,128,8,2,0,350,2172144,2178512,0,0,0
266,133,0,576,128,8,2,0,367,2178513,2188497,0,0,0
267,133,1,576,128,8,2,0,367,2188498,2195138,0,0,0
268,134,0,576,128,8,2,0,312,2195139,2205123,0,0,0
269,134,1,576,128,8,2,0,312,2205124,2210884,0,0,0
270,135,0,576,128,8,2,0,289,2210885,2220869,0,0,0
271,135,1,576,128,8,2,0,289,2220870,2226262,0,0,0
272,136,0,576,128,8,2,0,308,2226263,2236247,0,0,0
273,136,1,576,128,8,2,0,308,2236248,2241944,0,0,0
274,137,0,576,128,8,2,0,328,2241945,2251929,0,0,0
275,137,1,576,128,8,2,0,328,2251930,2257946,0,0,0
276,138,0,576,128,8,2,0,329,2257947,2267931,0,0,0
277,138,1,576,128,8,2,0,329,2267932,2273964,0,0,0
278,139,0,576,128,8,2,0,227,2273965,2283949,0,0,0
279,139,1,576,128,8,2,0,227,2283950,2288350,0,0,0
280,140,0,576,128,8,2,0,321,2288351,2298335,0,0,0
281,140,1,576,128,8,2,0,321,2298336,2304240,0,0,0
282,141,0,576,128,8,2,0,326,2304241,2314225,0,0,0
283,141,1,576,128,8,2,0,326,2314226,2320210,0,0,0
284,142,0,576,128,8,2,0,319,2320211,2330195,0,0,0
285,142,1,576,128,8,2,0,319,2330196,2336068,0,0,0
286,143,0,576,128,8,2,0,301,2336069,2346053,0,0,0
287,143,1,576,128,8,2,0,301,2346054,2351638,0,0,0
288,144,0,576,128,8,2,0,184,2351639,2361623,0,0,0
289,144,1,576,128,8,2,0,184,2361624,2365336,0,0,0
290,145,0,576,128,8,2,0,302,2365337,2375321,0,0,0
291,145,1,576,128,8,2,0,302,2375322,2380922,0,0,0
292,146,0,576,128,8,2,0,314,2380923,2390907,0,0,0
293,146,1,576,128,8,2,0,314,2390908,2396700,0,0,0
294,147,0,576,128,8,2,0,311,2396701,2406685,0,0,0
295,147,1,576,128,8,2,0,311,2406686,2412430,0,0,0
296,148,0,576,128,8,2,0,301,2412431,2422415,0,0,0
297,148,1,576,128,8,2,0,301,2422416,2428000,0,0,0
298,149,0,576,128,8,2,0,301,2428001,2437985,0,0,0
299,149,1,576,128,8,2,0,301,2437986,2443570,0,0,0
300,150,0,576,128,8,2,0,316,2443571,2453555,0,0,0
301,150,1,576,128,8,2,0,316,2453556,2459380,0,0,0
302,151,0,576,128,8,2,0,206,2459381,2469365,0,0,0
303,151,1,576,128,8,2,0,206,2469366,2473430,0,0,0
304,152,0,576,128,8,2,0,304,2473431,2483415,0,0,0
305,152,1,576,128,8,2,0,304,2483416,2489048,0,0,0
306,153,0,576,128,8,2,0,330,2489049,2499033,0,0,0
307,153,1,576,128,8,2,0,330,2499034,2505082,0,0,0
308,154,0,576,128,8,2,0,319,2505083,2515067,0,0,0
309,154,1,576,128,8,2,0,319,2515068,2520940,0,0,0
310,155,0,576,128,8,2,0,268,2520941,2530925,0,0,0
311,155,1,576,128,8,2,0,268,2530926,2535982,0,0,0
312,156,0,576,128,8,2,0,296,2535983,2545967,0,0,0
313,156,1,576,128,8,2,0,296,2545968,2551472,0,0,0
314,157,0,576,128,8,2,0,281,2551473,2561457,0,0,0
315,157,1,576,128,8,2,0,281,2561458,2566722,0,0,0
316,158,0,576,128,8,2,0,291,2566723,2576707,0,0,0
317,158,1,576,128,8,2,0,291,2576708,2582132,0,0,0
318,159,0,576,128,8,2,0,310,2582133,2592117,0,0,0
319,159,1,576,128,8,2,0,310,2592118,2597846,0,0,0
320,160,0,576,128,8,2,0,341,2597847,2607831,0,0,0
321,160,1,576,128,8,2,0,341,2607832,2614056,0,0,0
322,161,0,576,128,8,2,0,275,2614057,2624041,0,0,0
323,161,1,576,128,8,2,0,275,2624042,2629210,0,0,0
324,162,0,576,128,8,2,0,313,2629211,2639195,0,0,0
325,162,1,576,128,8,2,0,313,2639196,2644972,0,0,0
326,163,0,576,128,8,2,0,320,2644973,2654957,0,0,0
327,163,1,576,128,8,2,0,320,2654958,2660846,0,0,0
328,164,0,576,128,8,2,0,269,2660847,2670831,0,0,0
329,164,1,576,128,8,2,0,269,2670832,2675904,0,0,0
330,165,0,576,128,8,2,0,284,2675905,2685889,0,0,0
331,165,1,576,128,8,2,0,284,2685890,2691202,0,0,0
332,166,0,576,128,8,2,0,286,2691203,2701187,0,0,0
333,166,1,576,128,8,2,0,286,2701188,2706532,0,0,0
334,167,0,576,128,8,2,0,257,2706533,2716517,0,0,0
335,167,1,576,128,8,2,0,257,2716518,2721398,0,0,0
336,168,0,576,128,8,2,0,269,2721399,2731383,0,0,0
337,168,1,576,128,8,2,0,269,2731384,2736456,0,0,0
338,169,0,576,128,8,2,0,270,2736457,2746441,0,0,0
339,169,1,576,128,8,2,0,270,2746442,2751530,0,0,0
340,170,0,576,128,8,2,0,268,2751531,2761515,0,0,0
341,170,1,576,128,8,2,0,268,2761516,2766572,0,0,0
342,171,0,576,128,8,2,0,301,2766573,2776557,0,0,0
343,171,1,576,128,8,2,0,301,2776558,2782142,0,0,0
344,172,0,576,128,8,2,0,229,2782143,2792127,0,0,0
345,172,1,576,128,8,2,0,229,2792128,2796560,0,0,0
346,173,0,576,128,8,2,0,251,2796561,2806545,0,0,0
347,173,1,576,128,8,2,0,251,2806546,2811330,0,0,0
348,174,0,576,128,8,2,0,289,2811331,2821315,0,0,0
349,174,1,576,128,8,2,0,289,2821316,2826708,0,0,0
350,175,0,576,128,8,2,0,258,2826709,2836693,0,0,0
351,175,1,576,128,8,2,0,258,2836694,2841590,0,0,0
352,176,0,576,128,8,2,0,293,2841591,2851575,0,0,0
353,176,1,576,128,8,2,0,293,2851576,2857032,0,0,0
354,177,0,576,128,8,2,0,254,2857033,2867017,0,0,0
355,177,1,576,128,8,2,0,254,2867018,2871850,0,0,0
356,178,0,576,128,8,2,0,248,2871851,2881835,0,0,0
357,178,1,576,128,8,2,0,248,2881836,2886572,0,0,0
358,179,0,576,128,8,2,0,280,2886573,2896557,0,0,0
359,179,1,576,128,8,2,0,280,2896558,2901806,0,0,0
360,180,0,576,128,8,2,0,260,2901807,2911791,0,0,0
361,180,1,576,128,8,2,0,260,2911792,2916720,0,0,0
362,181,0,576,128,8,2,0,285,2916721,2926705,0,0,0
363,181,1,576,128,8,2,0,285,2926706,2932034,0,0,0
364,182,0,576,128,8,2,0,266,2932035,2942019,0,0,0
365,182,1,576,128,8,2,0,266,2942020,2947044,0,0,0
366,183,0,576,128,8,2,0,299,2947045,2957029,0,0,0
367,183,1,576,128,8,2,0,299,2957030,2962582,0,0,0
368,184,0,576,128,8,2,0,280,2962583,2972567,0,0,0
369,184,1,576,128,8,2,0,280,2972568,2977816,0,0,0
370,185,0,576,128,8,2,0,257,2977817,2987801,0,0,0
371,185,1,576,128,8,2,0,257,2987802,2992682,0,0,0
372,186,0,576,128,8,2,0,296,2992683,3002667,0,0,0
373,186,1,576,128,8,2,0,296,3002668,3008172,0,0,0
374,187,0,576,128,8,2,0,270,3008173,3018157,0,0,0
375,187,1,576,128,8,2,0,270,3018158,3023246,0,0,0
376,188,0,576,128,8,2,0,388,3023247,3033231,0,0,0
377,188,1,576,128,8,2,0,388,3033232,3040208,0,0,0
378,189,0,576,128,8,2,0,395,3040209,3050193,0,0,0
379,189,1,576,128,8,2,0,395,3050194,3057282,0,0,0
380,190,0,576,128,8,2,0,298,3057283,3067267,0,0,0
381,190,1,576,128,8,2,0,298,3067268,3072804,0,0,0
382,191,0,576,128,8,2,0,181,3072805,3082789,0,0,0
383,191,1,576,128,8,2,0,181,3082790,3086454,0,0,0
384,192,0,576,128,8,2,0,362,3086455,3096439,0,0,0
385,192,1,576,128,8,2,0,362,3096440,3103000,0,0,0
386,193,0,576,128,8,2,0,359,3103001,3112985,0,0,0
387,193,1,576,128,8,2,0,359,3112986,3119498,0,0,0
388,194,0,576,128,8,2,0,366,3119499,3129483,0,0,0
389,194,1,576,128,8,2,0,366,3129484,3136108,0,0,0
390,195,0,576,128,8,2,0,363,3136109,3146093,0,0,0
391,195,1,576,128,8,2,0,363,3146094,3152670,0,0,0
392,196,0,576,128,8,2,0,356,3152671,3162655,0,0,0
393,196,1,576,128,8,2,0,356,3162656,3169120,0,0,0
394,197,0,576,128,8,2,0,360,3169121,3179105,0,0,0
395,197,1,576,128,8,2,0,360,3179106,3185634,0,0,0
396,198,0,576,128,8,2,0,363,3185635,3195619,0,0,0
397,198,1,576,128,8,2,0,363,3195620,3202196,0,0,0
398,199,0,576,128,8,2,0,366,3202197,3212181,0,0,0
399,199,1,576,128,8,2,0,366,3212182,3218806,0,0,0
400,200,0,576,128,8,2,0,363,3218807,3228791,0,0,0
401,200,1,576,128,8,2,0,363,3228792,3235368,0,0,0
402,201,0,576,128,8,2,0,372,3235369,3245353,0,0,0
403,201,1,576,128,8,2,0,372,3245354,3252074,0,0,0
404,202,0,576,128,8,2,0,354,3252075,3262059,0,0,0
405,202,1,576,128,8,2,0,354,3262060,3268492,0,0,0
406,203,0,576,128,8,2,0,365,3268493,3278477,0,0,0
407,203,1,576,128,8,2,0,365,3278478,3285086,0,0,0
408,204,0,576,128,8,2,0,359,3285087,3295071,0,0,0
409,204,1,576,128,8,2,0,359,3295072,3301584,0,0,0
410,205,0,576,128,8,2,0,362,3301585,3311569,0,0,0
411,205,1,576,128,8,2,0,362,3311570,3318130,0,0,0
412,206,0,576,128,8,2,0,363,3318131,3328115,0,0,0
413,206,1,576,128,8,2,0,363,3328116,3334692,0,0,0
414,207,0,576,128,8,2,0,385,3334693,3344677,0,0,0
415,207,1,576,128,8,2,0,385,3344678,3351606,0,0,0
416,208,0,576,128,8,2,0,365,3351607,3361591,0,0,0
417,208,1,576,128,8,2,0,365,3361592,3368200,0,0,0
418,209,0,576,128,8,2,0,365,3368201,3378185,0,0,0
419,209,1,576,128,8,2,0,365,3378186,3384794,0,0,0
420,210,0,576,128,8,2,0,365,3384795,3394779,0,0,0
421,210,1,576,128,8,2,0,365,3394780,3401388,0,0,0
422,211,0,576,128,8,2,0,364,3401389,3411373,0,0,0
423,211,1,576,128,8,2,0,364,3411374,3417966,0,0,0
424,212,0,576,128,8,2,0,389,3417967,3427951,0,0,0
425,212,1,576,128,8,2,0,389,3427952,3434944,0,0,0
426,213,0,576,128,8,2,0,364,3434945,3444929,0,0,0
427,213,1,576,128,8,2,0,364,3444930,3451522,0,0,0
428,214,0,576,128,8,2,0,368,3451523,3461507,0,0,0
429,214,1,576,128,8,2,0,368,3461508,3468164,0,0,0
430,215,0,576,128,8,2,0,375,3468165,3478149,0,0,0
431,215,1,576,128,8,2,0,375,3478150,3484918,0,0,0
432,216,0,576,128,8,2,0,382,3484919,3494903,0,0,0
433,216,1,576,128,8,2,0,382,3494904,3501784,0,0,0
434,217,0,576,128,8,2,0,367,3501785,3511769,0,0,0
435,217,1,576,128,8,2,0,367,3511770,3518410,0,0,0
436,218,0,576,128,8,2,0,365,3518411,3528395,0,0,0
437,218,1,576,128,8,2,0,365,3528396,3535004,0,0,0
438,219,0,576,128,8,2,0,382,3535005,3544989,0,0,0
439,219,1,576,128,8,2,0,382,3544990,3551870,0,0,0
