window,frame,sparse_mode,K,COUT,P,depth,implementation,banks,nonzero_inputs,start_cycle,end_cycle,stall_len,pattern,input_gaps
353,176,1,576,128,8,2,3,8,293,433228,435271,0,0,0
354,177,0,576,128,8,2,3,8,254,434380,436423,0,0,0
355,177,1,576,128,8,2,3,8,254,435260,437223,0,0,0
356,178,0,576,128,8,2,3,8,248,436412,438375,0,0,0
357,178,1,576,128,8,2,3,8,248,437212,439063,0,0,0
358,179,0,576,128,8,2,3,8,280,438364,440215,0,0,0
359,179,1,576,128,8,2,3,8,280,439052,441095,0,0,0
360,180,0,576,128,8,2,3,8,260,440204,442247,0,0,0
361,180,1,576,128,8,2,3,8,260,441084,443031,0,0,0
362,181,0,576,128,8,2,3,8,285,442236,444183,0,0,0
363,181,1,576,128,8,2,3,8,285,443020,445239,0,0,0
364,182,0,576,128,8,2,3,8,266,444172,446391,0,0,0
365,182,1,576,128,8,2,3,8,266,445228,447127,0,0,0
366,183,0,576,128,8,2,3,8,299,446380,448279,0,0,0
367,183,1,576,128,8,2,3,8,299,447116,448999,0,0,0
368,184,0,576,128,8,2,3,8,280,448268,450151,0,0,0
369,184,1,576,128,8,2,3,8,280,448988,450983,0,0,0
370,185,0,576,128,8,2,3,8,257,450140,452135,0,0,0
371,185,1,576,128,8,2,3,8,257,450972,452807,0,0,0
372,186,0,576,128,8,2,3,8,296,452124,453959,0,0,0
373,186,1,576,128,8,2,3,8,296,452796,454711,0,0,0
374,187,0,576,128,8,2,3,8,270,453948,455863,0,0,0
375,187,1,576,128,8,2,3,8,270,454700,456759,0,0,0
376,188,0,576,128,8,2,3,8,388,455852,457911,0,0,0
377,188,1,576,128,8,2,3,8,388,456748,458823,0,0,0
378,189,0,576,128,8,2,3,8,395,457900,459975,0,0,0
379,189,1,576,128,8,2,3,8,395,458812,460903,0,0,0
380,190,0,576,128,8,2,3,8,298,459964,462055,0,0,0
381,190,1,576,128,8,2,3,8,298,460892,462775,0,0,0
382,191,0,576,128,8,2,3,8,181,462044,463927,0,0,0
383,191,1,576,128,8,2,3,8,181,462764,464343,0,0,0
384,192,0,576,128,8,2,3,8,362,463916,465656,0,0,0
385,192,1,576,128,8,2,3,8,362,464493,466520,0,0,0
386,193,0,576,128,8,2,3,8,359,465645,467672,0,0,0
387,193,1,576,128,8,2,3,8,359,466509,468536,0,0,0
388,194,0,576,128,8,2,3,8,366,467661,469688,0,0,0
389,194,1,576,128,8,2,3,8,366,468525,470552,0,0,0
390,195,0,576,128,8,2,3,8,363,469677,471704,0,0,0
391,195,1,576,128,8,2,3,8,363,470541,472584,0,0,0
392,196,0,576,128,8,2,3,8,356,471693,473736,0,0,0
393,196,1,576,128,8,2,3,8,356,472573,474616,0,0,0
394,197,0,576,128,8,2,3,8,360,473725,475768,0,0,0
395,197,1,576,128,8,2,3,8,360,474605,476632,0,0,0
396,198,0,576,128,8,2,3,8,363,475757,477784,0,0,0
397,198,1,576,128,8,2,3,8,363,476621,478648,0,0,0
398,199,0,576,128,8,2,3,8,366,477773,479800,0,0,0
399,199,1,576,128,8,2,3,8,366,478637,480680,0,0,0
400,200,0,576,128,8,2,3,8,363,479789,481832,0,0,0
401,200,1,576,128,8,2,3,8,363,480669,482696,0,0,0
402,201,0,576,128,8,2,3,8,372,481821,483848,0,0,0
403,201,1,576,128,8,2,3,8,372,482685,484744,0,0,0
404,202,0,576,128,8,2,3,8,354,483837,485896,0,0,0
405,202,1,576,128,8,2,3,8,354,484733,486760,0,0,0
406,203,0,576,128,8,2,3,8,365,485885,487912,0,0,0
407,203,1,576,128,8,2,3,8,365,486749,488824,0,0,0
408,204,0,576,128,8,2,3,8,359,487901,489976,0,0,0
409,204,1,576,128,8,2,3,8,359,488813,490856,0,0,0
410,205,0,576,128,8,2,3,8,362,489965,492008,0,0,0
411,205,1,576,128,8,2,3,8,362,490845,492904,0,0,0
412,206,0,576,128,8,2,3,8,363,491997,494056,0,0,0
413,206,1,576,128,8,2,3,8,363,492893,494920,0,0,0
414,207,0,576,128,8,2,3,8,385,494045,496072,0,0,0
415,207,1,576,128,8,2,3,8,385,494909,496984,0,0,0
416,208,0,576,128,8,2,3,8,365,496061,498136,0,0,0
417,208,1,576,128,8,2,3,8,365,496973,499016,0,0,0
418,209,0,576,128,8,2,3,8,365,498125,500168,0,0,0
419,209,1,576,128,8,2,3,8,365,499005,501032,0,0,0
420,210,0,576,128,8,2,3,8,365,500157,502184,0,0,0
421,210,1,576,128,8,2,3,8,365,501021,503048,0,0,0
422,211,0,576,128,8,2,3,8,364,502173,504200,0,0,0
423,211,1,576,128,8,2,3,8,364,503037,505080,0,0,0
424,212,0,576,128,8,2,3,8,389,504189,506232,0,0,0
425,212,1,576,128,8,2,3,8,389,505069,507160,0,0,0
426,213,0,576,128,8,2,3,8,364,506221,508312,0,0,0
