window,frame,sparse_mode,K,COUT,P,depth,implementation,nonzero_inputs,start_cycle,end_cycle,stall_len,pattern,input_gaps
115,57,1,576,128,16,2,1,307,572518,575570,0,0,0
116,58,0,576,128,16,2,1,345,575571,580775,0,0,0
117,58,1,576,128,16,2,1,345,580776,584132,0,0,0
118,59,0,576,128,16,2,1,371,584133,589337,0,0,0
119,59,1,576,128,16,2,1,371,589338,592902,0,0,0
120,60,0,576,128,16,2,1,374,592903,598107,0,0,0
121,60,1,576,128,16,2,1,374,598108,601696,0,0,0
122,61,0,576,128,16,2,1,335,601697,606901,0,0,0
123,61,1,576,128,16,2,1,335,606902,610178,0,0,0
124,62,0,576,128,16,2,1,334,610179,615383,0,0,0
125,62,1,576,128,16,2,1,334,615384,618652,0,0,0
126,63,0,576,128,16,2,1,364,618653,623857,0,0,0
127,63,1,576,128,16,2,1,364,623858,627366,0,0,0
128,64,0,576,128,16,2,1,235,627367,632571,0,0,0
129,64,1,576,128,16,2,1,235,632572,635048,0,0,0
130,65,0,576,128,16,2,1,220,635049,640253,0,0,0
131,65,1,576,128,16,2,1,220,640254,642610,0,0,0
132,66,0,576,128,16,2,1,262,642611,647815,0,0,0
133,66,1,576,128,16,2,1,262,647816,650508,0,0,0
134,67,0,576,128,16,2,1,219,650509,655713,0,0,0
135,67,1,576,128,16,2,1,219,655714,658062,0,0,0
136,68,0,576,128,16,2,1,245,658063,663267,0,0,0
137,68,1,576,128,16,2,1,245,663268,665824,0,0,0
138,69,0,576,128,16,2,1,324,665825,671029,0,0,0
139,69,1,576,128,16,2,1,324,671030,674218,0,0,0
140,70,0,576,128,16,2,1,254,674219,679423,0,0,0
141,70,1,576,128,16,2,1,254,679424,682052,0,0,0
142,71,0,576,128,16,2,1,247,682053,687257,0,0,0
143,71,1,576,128,16,2,1,247,687258,689830,0,0,0
144,72,0,576,128,16,2,1,255,689831,695035,0,0,0
145,72,1,576,128,16,2,1,255,695036,697672,0,0,0
146,73,0,576,128,16,2,1,297,697673,702877,0,0,0
147,73,1,576,128,16,2,1,297,702878,705850,0,0,0
148,74,0,576,128,16,2,1,333,705851,711055,0,0,0
149,74,1,576,128,16,2,1,333,711056,714316,0,0,0
150,75,0,576,128,16,2,1,235,714317,719521,0,0,0
151,75,1,576,128,16,2,1,235,719522,721998,0,0,0
152,76,0,576,128,16,2,1,275,721999,727203,0,0,0
153,76,1,576,128,16,2,1,275,727204,730000,0,0,0
154,77,0,576,128,16,2,1,336,730001,735205,0,0,0
155,77,1,576,128,16,2,1,336,735206,738490,0,0,0
156,78,0,576,128,16,2,1,237,738491,743695,0,0,0
157,78,1,576,128,16,2,1,237,743696,746188,0,0,0
158,79,0,576,128,16,2,1,296,746189,751393,0,0,0
159,79,1,576,128,16,2,1,296,751394,754358,0,0,0
160,80,0,576,128,16,2,1,280,754359,759563,0,0,0
161,80,1,576,128,16,2,1,280,759564,762400,0,0,0
162,81,0,576,128,16,2,1,293,762401,767605,0,0,0
163,81,1,576,128,16,2,1,293,767606,770546,0,0,0
164,82,0,576,128,16,2,1,258,770547,775751,0,0,0
165,82,1,576,128,16,2,1,258,775752,778412,0,0,0
166,83,0,576,128,16,2,1,303,778413,783617,0,0,0
167,83,1,576,128,16,2,1,303,783618,786638,0,0,0
168,84,0,576,128,16,2,1,276,786639,791843,0,0,0
169,84,1,576,128,16,2,1,276,791844,794648,0,0,0
170,85,0,576,128,16,2,1,291,794649,799853,0,0,0
171,85,1,576,128,16,2,1,291,799854,802778,0,0,0
172,86,0,576,128,16,2,1,273,802779,807983,0,0,0
173,86,1,576,128,16,2,1,273,807984,810764,0,0,0
174,87,0,576,128,16,2,1,317,810765,815969,0,0,0
175,87,1,576,128,16,2,1,317,815970,819102,0,0,0
176,88,0,576,128,16,2,1,315,819103,824307,0,0,0
177,88,1,576,128,16,2,1,315,824308,827424,0,0,0
178,89,0,576,128,16,2,1,295,827425,832629,0,0,0
179,89,1,576,128,16,2,1,295,832630,835586,0,0,0
180,90,0,576,128,16,2,1,298,835587,840791,0,0,0
181,90,1,576,128,16,2,1,298,840792,843772,0,0,0
182,91,0,576,128,16,2,1,343,843773,848977,0,0,0
183,91,1,576,128,16,2,1,343,848978,852318,0,0,0
184,92,0,576,128,16,2,1,301,852319,857523,0,0,0
185,92,1,576,128,16,2,1,301,857524,860528,0,0,0
186,93,0,576,128,16,2,1,240,860529,865733,0,0,0
187,93,1,576,128,16,2,1,240,865734,868250,0,0,0
188,94,0,576,128,16,2,1,254,868251,873455,0,0,0
189,94,1,576,128,16,2,1,254,873456,876084,0,0,0
190,95,0,576,128,16,2,1,321,876085,881289,0,0,0
191,95,1,576,128,16,2,1,321,881290,884454,0,0,0
192,96,0,576,128,16,2,1,317,884455,889659,0,0,0
193,96,1,576,128,16,2,1,317,889660,892792,0,0,0
194,97,0,576,128,16,2,1,267,892793,897997,0,0,0
195,97,1,576,128,16,2,1,267,897998,900730,0,0,0
196,98,0,576,128,16,2,1,342,900731,905935,0,0,0
197,98,1,576,128,16,2,1,342,905936,909268,0,0,0
198,99,0,576,128,16,2,1,312,909269,914473,0,0,0
199,99,1,576,128,16,2,1,312,914474,917566,0,0,0
200,100,0,576,128,16,2,1,317,917567,922771,0,0,0
201,100,1,576,128,16,2,1,317,922772,925904,0,0,0
202,101,0,576,128,16,2,1,340,925905,931109,0,0,0
203,101,1,576,128,16,2,1,340,931110,934426,0,0,0
204,102,0,576,128,16,2,1,323,934427,939631,0,0,0
205,102,1,576,128,16,2,1,323,939632,942812,0,0,0
206,103,0,576,128,16,2,1,307,942813,948017,0,0,0
207,103,1,576,128,16,2,1,307,948018,951070,0,0,0
208,104,0,576,128,16,2,1,246,951071,956275,0,0,0
209,104,1,576,128,16,2,1,246,956276,958840,0,0,0
210,105,0,576,128,16,2,1,238,958841,964045,0,0,0
211,105,1,576,128,16,2,1,238,964046,966546,0,0,0
212,106,0,576,128,16,2,1,306,966547,971751,0,0,0
213,106,1,576,128,16,2,1,306,971752,974796,0,0,0
214,107,0,576,128,16,2,1,298,974797,980001,0,0,0
215,107,1,576,128,16,2,1,298,980002,982982,0,0,0
216,108,0,576,128,16,2,1,222,982983,988187,0,0,0
217,108,1,576,128,16,2,1,222,988188,990560,0,0,0
218,109,0,576,128,16,2,1,229,990561,995765,0,0,0
219,109,1,576,128,16,2,1,229,995766,998194,0,0,0
220,110,0,576,128,16,2,1,245,998195,1003399,0,0,0
221,110,1,576,128,16,2,1,245,1003400,1005956,0,0,0
222,111,0,576,128,16,2,1,295,1005957,1011161,0,0,0
223,111,1,576,128,16,2,1,295,1011162,1014118,0,0,0
224,112,0,576,128,16,2,1,280,1014119,1019323,0,0,0
225,112,1,576,128,16,2,1,280,1019324,1022160,0,0,0
226,113,0,576,128,16,2,1,261,1022161,1027365,0,0,0
227,113,1,576,128,16,2,1,261,1027366,1030050,0,0,0
228,114,0,576,128,16,2,1,266,1030051,1035255,0,0,0
229,114,1,576,128,16,2,1,266,1035256,1037980,0,0,0
230,115,0,576,128,16,2,1,277,1037981,1043185,0,0,0
231,115,1,576,128,16,2,1,277,1043186,1045998,0,0,0
232,116,0,576,128,16,2,1,250,1045999,1051203,0,0,0
233,116,1,576,128,16,2,1,250,1051204,1053800,0,0,0
234,117,0,576,128,16,2,1,267,1053801,1059005,0,0,0
235,117,1,576,128,16,2,1,267,1059006,1061738,0,0,0
236,118,0,576,128,16,2,1,236,1061739,1066943,0,0,0
237,118,1,576,128,16,2,1,236,1066944,1069428,0,0,0
238,119,0,576,128,16,2,1,275,1069429,1074633,0,0,0
239,119,1,576,128,16,2,1,275,1074634,1077430,0,0,0
240,120,0,576,128,16,2,1,255,1077431,1082635,0,0,0
241,120,1,576,128,16,2,1,255,1082636,1085272,0,0,0
242,121,0,576,128,16,2,1,269,1085273,1090477,0,0,0
243,121,1,576,128,16,2,1,269,1090478,1093226,0,0,0
244,122,0,576,128,16,2,1,267,1093227,1098431,0,0,0
245,122,1,576,128,16,2,1,267,1098432,1101164,0,0,0
246,123,0,576,128,16,2,1,239,1101165,1106369,0,0,0
247,123,1,576,128,16,2,1,239,1106370,1108878,0,0,0
248,124,0,576,128,16,2,1,256,1108879,1114083,0,0,0
249,124,1,576,128,16,2,1,256,1114084,1116728,0,0,0
250,125,0,576,128,16,2,1,276,1116729,1121933,0,0,0
251,125,1,576,128,16,2,1,276,1121934,1124738,0,0,0
252,126,0,576,128,16,2,1,258,1124739,1129943,0,0,0
253,126,1,576,128,16,2,1,258,1129944,1132604,0,0,0
254,127,0,576,128,16,2,1,289,1132605,1137809,0,0,0
255,127,1,576,128,16,2,1,289,1137810,1140718,0,0,0
256,128,0,576,128,16,2,1,363,1140719,1145923,0,0,0
257,128,1,576,128,16,2,1,363,1145924,1149424,0,0,0
258,129,0,576,128,16,2,1,264,1149425,1154629,0,0,0
259,129,1,576,128,16,2,1,264,1154630,1157338,0,0,0
260,130,0,576,128,16,2,1,365,1157339,1162543,0,0,0
261,130,1,576,128,16,2,1,365,1162544,1166060,0,0,0
262,131,0,576,128,16,2,1,281,1166061,1171265,0,0,0
263,131,1,576,128,16,2,1,281,1171266,1174110,0,0,0
264,132,0,576,128,16,2,1,350,1174111,1179315,0,0,0
265,132,1,576,128,16,2,1,350,1179316,1182712,0,0,0
266,133,0,576,128,16,2,1,367,1182713,1187917,0,0,0
267,133,1,576,128,16,2,1,367,1187918,1191450,0,0,0
268,134,0,576,128,16,2,1,312,1191451,1196655,0,0,0
269,134,1,576,128,16,2,1,312,1196656,1199748,0,0,0
270,135,0,576,128,16,2,1,289,1199749,1204953,0,0,0
271,135,1,576,128,16,2,1,289,1204954,1207862,0,0,0
272,136,0,576,128,16,2,1,308,1207863,1213067,0,0,0
273,136,1,576,128,16,2,1,308,1213068,1216128,0,0,0
274,137,0,576,128,16,2,1,328,1216129,1221333,0,0,0
275,137,1,576,128,16,2,1,328,1221334,1224554,0,0,0
276,138,0,576,128,16,2,1,329,1224555,1229759,0,0,0
277,138,1,576,128,16,2,1,329,1229760,1232988,0,0,0
278,139,0,576,128,16,2,1,227,1232989,1238193,0,0,0
279,139,1,576,128,16,2,1,227,1238194,1240606,0,0,0
280,140,0,576,128,16,2,1,321,1240607,1245811,0,0,0
281,140,1,576,128,16,2,1,321,1245812,1248976,0,0,0
282,141,0,576,128,16,2,1,326,1248977,1254181,0,0,0
283,141,1,576,128,16,2,1,326,1254182,1257386,0,0,0
284,142,0,576,128,16,2,1,319,1257387,1262591,0,0,0
285,142,1,576,128,16,2,1,319,1262592,1265740,0,0,0
286,143,0,576,128,16,2,1,301,1265741,1270945,0,0,0
287,143,1,576,128,16,2,1,301,1270946,1273950,0,0,0
288,144,0,576,128,16,2,1,184,1273951,1279155,0,0,0
289,144,1,576,128,16,2,1,184,1279156,1281224,0,0,0
290,145,0,576,128,16,2,1,302,1281225,1286429,0,0,0
291,145,1,576,128,16,2,1,302,1286430,1289442,0,0,0
292,146,0,576,128,16,2,1,314,1289443,1294647,0,0,0
293,146,1,576,128,16,2,1,314,1294648,1297756,0,0,0
294,147,0,576,128,16,2,1,311,1297757,1302961,0,0,0
295,147,1,576,128,16,2,1,311,1302962,1306046,0,0,0
296,148,0,576,128,16,2,1,301,1306047,1311251,0,0,0
297,148,1,576,128,16,2,1,301,1311252,1314256,0,0,0
298,149,0,576,128,16,2,1,301,1314257,1319461,0,0,0
299,149,1,576,128,16,2,1,301,1319462,1322466,0,0,0
300,150,0,576,128,16,2,1,316,1322467,1327671,0,0,0
301,150,1,576,128,16,2,1,316,1327672,1330796,0,0,0
302,151,0,576,128,16,2,1,206,1330797,1336001,0,0,0
303,151,1,576,128,16,2,1,206,1336002,1338246,0,0,0
304,152,0,576,128,16,2,1,304,1338247,1343451,0,0,0
305,152,1,576,128,16,2,1,304,1343452,1346480,0,0,0
306,153,0,576,128,16,2,1,330,1346481,1351685,0,0,0
307,153,1,576,128,16,2,1,330,1351686,1354922,0,0,0
308,154,0,576,128,16,2,1,319,1354923,1360127,0,0,0
309,154,1,576,128,16,2,1,319,1360128,1363276,0,0,0
310,155,0,576,128,16,2,1,268,1363277,1368481,0,0,0
311,155,1,576,128,16,2,1,268,1368482,1371222,0,0,0
312,156,0,576,128,16,2,1,296,1371223,1376427,0,0,0
313,156,1,576,128,16,2,1,296,1376428,1379392,0,0,0
314,157,0,576,128,16,2,1,281,1379393,1384597,0,0,0
315,157,1,576,128,16,2,1,281,1384598,1387442,0,0,0
316,158,0,576,128,16,2,1,291,1387443,1392647,0,0,0
317,158,1,576,128,16,2,1,291,1392648,1395572,0,0,0
318,159,0,576,128,16,2,1,310,1395573,1400777,0,0,0
319,159,1,576,128,16,2,1,310,1400778,1403854,0,0,0
320,160,0,576,128,16,2,1,341,1403855,1409059,0,0,0
321,160,1,576,128,16,2,1,341,1409060,1412384,0,0,0
322,161,0,576,128,16,2,1,275,1412385,1417589,0,0,0
323,161,1,576,128,16,2,1,275,1417590,1420386,0,0,0
324,162,0,576,128,16,2,1,313,1420387,1425591,0,0,0
325,162,1,576,128,16,2,1,313,1425592,1428692,0,0,0
326,163,0,576,128,16,2,1,320,1428693,1433897,0,0,0
327,163,1,576,128,16,2,1,320,1433898,1437054,0,0,0
328,164,0,576,128,16,2,1,269,1437055,1442259,0,0,0
329,164,1,576,128,16,2,1,269,1442260,1445008,0,0,0
330,165,0,576,128,16,2,1,284,1445009,1450213,0,0,0
331,165,1,576,128,16,2,1,284,1450214,1453082,0,0,0
332,166,0,576,128,16,2,1,286,1453083,1458287,0,0,0
333,166,1,576,128,16,2,1,286,1458288,1461172,0,0,0
334,167,0,576,128,16,2,1,257,1461173,1466377,0,0,0
335,167,1,576,128,16,2,1,257,1466378,1469030,0,0,0
336,168,0,576,128,16,2,1,269,1469031,1474235,0,0,0
337,168,1,576,128,16,2,1,269,1474236,1476984,0,0,0
338,169,0,576,128,16,2,1,270,1476985,1482189,0,0,0
339,169,1,576,128,16,2,1,270,1482190,1484946,0,0,0
340,170,0,576,128,16,2,1,268,1484947,1490151,0,0,0
341,170,1,576,128,16,2,1,268,1490152,1492892,0,0,0
342,171,0,576,128,16,2,1,301,1492893,1498097,0,0,0
343,171,1,576,128,16,2,1,301,1498098,1501102,0,0,0
344,172,0,576,128,16,2,1,229,1501103,1506307,0,0,0
345,172,1,576,128,16,2,1,229,1506308,1508736,0,0,0
346,173,0,576,128,16,2,1,251,1508737,1513941,0,0,0
347,173,1,576,128,16,2,1,251,1513942,1516546,0,0,0
348,174,0,576,128,16,2,1,289,1516547,1521751,0,0,0
349,174,1,576,128,16,2,1,289,1521752,1524660,0,0,0
350,175,0,576,128,16,2,1,258,1524661,1529865,0,0,0
351,175,1,576,128,16,2,1,258,1529866,1532526,0,0,0
352,176,0,576,128,16,2,1,293,1532527,1537731,0,0,0
353,176,1,576,128,16,2,1,293,1537732,1540672,0,0,0
354,177,0,576,128,16,2,1,254,1540673,1545877,0,0,0
355,177,1,576,128,16,2,1,254,1545878,1548506,0,0,0
356,178,0,576,128,16,2,1,248,1548507,1553711,0,0,0
357,178,1,576,128,16,2,1,248,1553712,1556292,0,0,0
358,179,0,576,128,16,2,1,280,1556293,1561497,0,0,0
359,179,1,576,128,16,2,1,280,1561498,1564334,0,0,0
360,180,0,576,128,16,2,1,260,1564335,1569539,0,0,0
361,180,1,576,128,16,2,1,260,1569540,1572216,0,0,0
362,181,0,576,128,16,2,1,285,1572217,1577421,0,0,0
363,181,1,576,128,16,2,1,285,1577422,1580298,0,0,0
364,182,0,576,128,16,2,1,266,1580299,1585503,0,0,0
365,182,1,576,128,16,2,1,266,1585504,1588228,0,0,0
366,183,0,576,128,16,2,1,299,1588229,1593433,0,0,0
367,183,1,576,128,16,2,1,299,1593434,1596422,0,0,0
368,184,0,576,128,16,2,1,280,1596423,1601627,0,0,0
369,184,1,576,128,16,2,1,280,1601628,1604464,0,0,0
370,185,0,576,128,16,2,1,257,1604465,1609669,0,0,0
371,185,1,576,128,16,2,1,257,1609670,1612322,0,0,0
372,186,0,576,128,16,2,1,296,1612323,1617527,0,0,0
373,186,1,576,128,16,2,1,296,1617528,1620492,0,0,0
374,187,0,576,128,16,2,1,270,1620493,1625697,0,0,0
375,187,1,576,128,16,2,1,270,1625698,1628454,0,0,0
376,188,0,576,128,16,2,1,388,1628455,1633659,0,0,0
377,188,1,576,128,16,2,1,388,1633660,1637360,0,0,0
378,189,0,576,128,16,2,1,395,1637361,1642565,0,0,0
379,189,1,576,128,16,2,1,395,1642566,1646322,0,0,0
380,190,0,576,128,16,2,1,298,1646323,1651527,0,0,0
381,190,1,576,128,16,2,1,298,1651528,1654508,0,0,0
382,191,0,576,128,16,2,1,181,1654509,1659713,0,0,0
383,191,1,576,128,16,2,1,181,1659714,1661758,0,0,0
384,192,0,576,128,16,2,1,362,1661759,1666963,0,0,0
385,192,1,576,128,16,2,1,362,1666964,1670456,0,0,0
386,193,0,576,128,16,2,1,359,1670457,1675661,0,0,0
387,193,1,576,128,16,2,1,359,1675662,1679130,0,0,0
388,194,0,576,128,16,2,1,366,1679131,1684335,0,0,0
389,194,1,576,128,16,2,1,366,1684336,1687860,0,0,0
390,195,0,576,128,16,2,1,363,1687861,1693065,0,0,0
391,195,1,576,128,16,2,1,363,1693066,1696566,0,0,0
392,196,0,576,128,16,2,1,356,1696567,1701771,0,0,0
393,196,1,576,128,16,2,1,356,1701772,1705216,0,0,0
394,197,0,576,128,16,2,1,360,1705217,1710421,0,0,0
395,197,1,576,128,16,2,1,360,1710422,1713898,0,0,0
396,198,0,576,128,16,2,1,363,1713899,1719103,0,0,0
397,198,1,576,128,16,2,1,363,1719104,1722604,0,0,0
398,199,0,576,128,16,2,1,366,1722605,1727809,0,0,0
399,199,1,576,128,16,2,1,366,1727810,1731334,0,0,0
400,200,0,576,128,16,2,1,363,1731335,1736539,0,0,0
401,200,1,576,128,16,2,1,363,1736540,1740040,0,0,0
402,201,0,576,128,16,2,1,372,1740041,1745245,0,0,0
403,201,1,576,128,16,2,1,372,1745246,1748818,0,0,0
404,202,0,576,128,16,2,1,354,1748819,1754023,0,0,0
405,202,1,576,128,16,2,1,354,1754024,1757452,0,0,0
406,203,0,576,128,16,2,1,365,1757453,1762657,0,0,0
407,203,1,576,128,16,2,1,365,1762658,1766174,0,0,0
408,204,0,576,128,16,2,1,359,1766175,1771379,0,0,0
409,204,1,576,128,16,2,1,359,1771380,1774848,0,0,0
410,205,0,576,128,16,2,1,362,1774849,1780053,0,0,0
411,205,1,576,128,16,2,1,362,1780054,1783546,0,0,0
412,206,0,576,128,16,2,1,363,1783547,1788751,0,0,0
413,206,1,576,128,16,2,1,363,1788752,1792252,0,0,0
414,207,0,576,128,16,2,1,385,1792253,1797457,0,0,0
415,207,1,576,128,16,2,1,385,1797458,1801134,0,0,0
416,208,0,576,128,16,2,1,365,1801135,1806339,0,0,0
417,208,1,576,128,16,2,1,365,1806340,1809856,0,0,0
418,209,0,576,128,16,2,1,365,1809857,1815061,0,0,0
419,209,1,576,128,16,2,1,365,1815062,1818578,0,0,0
420,210,0,576,128,16,2,1,365,1818579,1823783,0,0,0
421,210,1,576,128,16,2,1,365,1823784,1827300,0,0,0
422,211,0,576,128,16,2,1,364,1827301,1832505,0,0,0
423,211,1,576,128,16,2,1,364,1832506,1836014,0,0,0
424,212,0,576,128,16,2,1,389,1836015,1841219,0,0,0
425,212,1,576,128,16,2,1,389,1841220,1844928,0,0,0
426,213,0,576,128,16,2,1,364,1844929,1850133,0,0,0
427,213,1,576,128,16,2,1,364,1850134,1853642,0,0,0
428,214,0,576,128,16,2,1,368,1853643,1858847,0,0,0
429,214,1,576,128,16,2,1,368,1858848,1862388,0,0,0
430,215,0,576,128,16,2,1,375,1862389,1867593,0,0,0
431,215,1,576,128,16,2,1,375,1867594,1871190,0,0,0
432,216,0,576,128,16,2,1,382,1871191,1876395,0,0,0
433,216,1,576,128,16,2,1,382,1876396,1880048,0,0,0
434,217,0,576,128,16,2,1,367,1880049,1885253,0,0,0
435,217,1,576,128,16,2,1,367,1885254,1888786,0,0,0
436,218,0,576,128,16,2,1,365,1888787,1893991,0,0,0
437,218,1,576,128,16,2,1,365,1893992,1897508,0,0,0
438,219,0,576,128,16,2,1,382,1897509,1902713,0,0,0
439,219,1,576,128,16,2,1,382,1902714,1906366,0,0,0
440,220,0,576,128,16,2,1,357,1906367,1911571,0,0,0
441,220,1,576,128,16,2,1,357,1911572,1915024,0,0,0
442,221,0,576,128,16,2,1,364,1915025,1920229,0,0,0
443,221,1,576,128,16,2,1,364,1920230,1923738,0,0,0
444,222,0,576,128,16,2,1,365,1923739,1928943,0,0,0
445,222,1,576,128,16,2,1,365,1928944,1932460,0,0,0
446,223,0,576,128,16,2,1,379,1932461,1937665,0,0,0
